0.2	0.0	0.0	9088886.462975424
0.20002766722624976	-0.04105258262347566	0.06841699815387811	9088755.27031507
0.2001106755933634	-0.08254668480092901	0.13709156784229387	9088358.944359886
0.20024903386192916	-0.12485815881357899	0.20628084815447778	9087691.819439424
0.20044272842515512	-0.16825809698708463	0.27624090737187024	9086749.908429544
0.20069169716355933	-0.21290335527123477	0.34722513590890325	9085533.50843213
0.200995807881163	-0.25884669456987935	0.4194820158711982	9084045.070900254
0.2013548374104318	-0.3060286169532072	0.4932508030678495	9082284.340224592
0.2017684628642225	-0.354212967653945	0.5687559672688949	9080246.71508379
0.20223626889963486	-0.4028379418722681	0.6461989550348016	9077926.621379653
0.20275776743640553	-0.4508333799821981	0.7257481537976866	9075322.468886983
0.20333243043225635	-0.4965054327937018	0.8075265533389586	9072437.170934314
0.2039596753333632	-0.5376894569218397	0.8915978953345088	9069272.612180056
0.20463882402239716	-0.5723284914239195	0.9779524949437315	9065825.88736213
0.2053690866992988	-0.5994022589903006	1.066494390790194	9062093.798291747
0.20614960733042567	-0.6197088872899815	1.157032069129506	9058080.237497993
0.2069795473787207	-0.6357847096221098	1.249275461408555	9053796.315537224
0.20785811206109134	-0.6507171136830919	1.3428412374184284	9049252.774726493
0.20878451225156383	-0.6665586673750402	1.437267761506647	9044455.35932893
0.2097579340388717	-0.6835460134151933	1.5320393052157009	9039407.781224728
0.21077754942424176	-0.7005840913871276	1.6266172847390785	9034115.73712891
0.21184250051387882	-0.7163085636732816	1.7204745281627516	9028586.431083748
0.21295184858276286	-0.7299634051854779	1.8131280706057422	9022825.778310277
0.21410453283504707	-0.7419204236284642	1.9041660134184288	9016835.811051358
0.2152993763468275	-0.7537910192166287	1.9932658430449592	9010611.26508411
0.21653513138709127	-0.7679492719697052	2.0802027945857704	9004141.869251266
0.2178104814504494	-0.786626472692821	2.164849497934207	8997421.711593956
0.21912403546438697	-0.8111440728370917	2.2471687363895883	8990456.227845615
0.22047433465707578	-0.8417122260172479	2.327201536652248	8983257.362410186
0.22185987696544052	-0.8776958277173023	2.4050532896932126	8975833.609039856
